date,product_id,warehouse_id,supplier_id,units_ordered,reason,metadata
2024-07-25,LAP-045,WH-CENTRAL,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-07-26,LAP-044,WH-EAST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-07-30,TAB-009,WH-EAST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 47, 'inventory': 45}"
2024-07-30,MON-017,WH-CENTRAL,SUP-A,504,reorder_point_triggered,"{'reorder_point': 101, 'inventory': 96}"
2024-07-30,LAP-045,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-08-01,LAP-005,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 12, 'inventory': 10}"
2024-08-02,LAP-005,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 12, 'inventory': 12}"
2024-08-02,TAB-009,WH-CENTRAL,SUP-A,300,reorder_point_triggered,"{'reorder_point': 47, 'inventory': 38}"
2024-08-02,MON-020,WH-CENTRAL,SUP-A,504,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 79}"
2024-08-02,LAP-044,WH-CENTRAL,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-08-02,LAP-045,WH-WEST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-08-05,LAP-046,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 4}"
2024-08-05,LAP-046,WH-CENTRAL,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-08-07,LAP-001,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 13}"
2024-08-07,LAP-003,WH-EAST,SUP-B,72,reorder_point_triggered,"{'reorder_point': 11, 'inventory': 11}"
2024-08-07,LAP-006,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-08-07,TAB-010,WH-CENTRAL,SUP-B,300,reorder_point_triggered,"{'reorder_point': 68, 'inventory': 61}"
2024-08-07,TAB-011,WH-EAST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 87, 'inventory': 85}"
2024-08-07,LAP-043,WH-CENTRAL,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 6}"
2024-08-08,TAB-013,WH-EAST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 82, 'inventory': 77}"
2024-08-08,MON-016,WH-CENTRAL,SUP-A,504,reorder_point_triggered,"{'reorder_point': 93, 'inventory': 89}"
2024-08-09,TAB-011,WH-CENTRAL,SUP-B,300,reorder_point_triggered,"{'reorder_point': 87, 'inventory': 66}"
2024-08-09,MIC-031,WH-CENTRAL,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 258, 'inventory': 241}"
2024-08-09,LAP-043,WH-EAST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-08-11,TAB-011,WH-WEST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 87, 'inventory': 80}"
2024-08-11,USB-038,WH-CENTRAL,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 373, 'inventory': 370}"
2024-08-12,DOC-050,WH-CENTRAL,SUP-B,336,reorder_point_triggered,"{'reorder_point': 69, 'inventory': 68}"
2024-08-13,LAP-008,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 10, 'inventory': 8}"
2024-08-13,TAB-014,WH-EAST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 78}"
2024-08-13,DOC-048,WH-CENTRAL,SUP-B,336,reorder_point_triggered,"{'reorder_point': 62, 'inventory': 62}"
2024-08-14,LAP-003,WH-WEST,SUP-B,72,reorder_point_triggered,"{'reorder_point': 11, 'inventory': 10}"
2024-08-14,LAP-007,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 18, 'inventory': 18}"
2024-08-14,TAB-013,WH-CENTRAL,SUP-A,300,reorder_point_triggered,"{'reorder_point': 82, 'inventory': 79}"
2024-08-14,LAP-045,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 6}"
2024-08-14,DOC-049,WH-CENTRAL,SUP-B,336,reorder_point_triggered,"{'reorder_point': 70, 'inventory': 67}"
2024-08-15,LAP-003,WH-CENTRAL,SUP-B,72,reorder_point_triggered,"{'reorder_point': 11, 'inventory': 11}"
2024-08-15,TAB-014,WH-CENTRAL,SUP-A,300,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 74}"
2024-08-16,LAP-002,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 13}"
2024-08-16,TAB-013,WH-WEST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 82, 'inventory': 82}"
2024-08-16,MON-019,WH-CENTRAL,SUP-B,504,reorder_point_triggered,"{'reorder_point': 60, 'inventory': 53}"
2024-08-16,LAP-045,WH-CENTRAL,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-08-16,DOC-047,WH-CENTRAL,SUP-C,336,reorder_point_triggered,"{'reorder_point': 65, 'inventory': 62}"
2024-08-16,DOC-048,WH-EAST,SUP-B,336,reorder_point_triggered,"{'reorder_point': 62, 'inventory': 60}"
2024-08-17,LAP-001,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 13}"
2024-08-17,LAP-004,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 13, 'inventory': 13}"
2024-08-18,TAB-012,WH-CENTRAL,SUP-B,300,reorder_point_triggered,"{'reorder_point': 54, 'inventory': 50}"
2024-08-19,LAP-007,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 18, 'inventory': 17}"
2024-08-19,MON-015,WH-CENTRAL,SUP-A,504,reorder_point_triggered,"{'reorder_point': 65, 'inventory': 64}"
2024-08-19,LAP-044,WH-EAST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-08-19,LAP-046,WH-CENTRAL,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 5}"
2024-08-20,LAP-002,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 12}"
2024-08-20,LAP-005,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 12, 'inventory': 10}"
2024-08-20,LAP-006,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 11}"
2024-08-20,TAB-009,WH-WEST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 47, 'inventory': 44}"
2024-08-20,TAB-010,WH-EAST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 68, 'inventory': 63}"
2024-08-20,MON-018,WH-CENTRAL,SUP-A,504,reorder_point_triggered,"{'reorder_point': 72, 'inventory': 65}"
2024-08-20,LAP-043,WH-WEST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 6}"
2024-08-20,LAP-044,WH-WEST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-08-21,LAP-004,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 13, 'inventory': 11}"
2024-08-21,LAP-006,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 12}"
2024-08-21,DOC-049,WH-EAST,SUP-B,336,reorder_point_triggered,"{'reorder_point': 70, 'inventory': 68}"
2024-08-21,DOC-050,WH-EAST,SUP-B,336,reorder_point_triggered,"{'reorder_point': 69, 'inventory': 67}"
2024-08-22,LAP-004,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 13, 'inventory': 11}"
2024-08-22,LAP-008,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 10, 'inventory': 10}"
2024-08-22,TAB-012,WH-EAST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 54, 'inventory': 47}"
2024-08-22,KEY-021,WH-CENTRAL,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 116, 'inventory': 105}"
2024-08-22,KEY-027,WH-CENTRAL,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 159, 'inventory': 150}"
2024-08-22,LAP-046,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 4}"
2024-08-23,TAB-010,WH-WEST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 68, 'inventory': 57}"
2024-08-23,KEY-023,WH-CENTRAL,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 145, 'inventory': 143}"
2024-08-23,KEY-026,WH-CENTRAL,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 161, 'inventory': 154}"
2024-08-23,MIC-029,WH-CENTRAL,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 265, 'inventory': 261}"
2024-08-23,LAP-046,WH-WEST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-08-26,TAB-012,WH-WEST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 54, 'inventory': 53}"
2024-08-26,KEY-025,WH-CENTRAL,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 203, 'inventory': 203}"
2024-08-26,KEY-027,WH-WEST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 159, 'inventory': 159}"
2024-08-26,USB-041,WH-CENTRAL,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 369, 'inventory': 340}"
2024-08-27,LAP-008,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 10, 'inventory': 9}"
2024-08-27,MIC-033,WH-WEST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 185, 'inventory': 179}"
2024-08-27,LAP-045,WH-WEST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 6}"
2024-08-28,TAB-014,WH-WEST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 79}"
2024-08-28,KEY-024,WH-WEST,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 211, 'inventory': 208}"
2024-08-28,KEY-028,WH-CENTRAL,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 149, 'inventory': 142}"
2024-08-29,MIC-035,WH-CENTRAL,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 226, 'inventory': 213}"
2024-08-29,USB-040,WH-CENTRAL,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 304, 'inventory': 299}"
2024-08-29,LAP-045,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 5}"
2024-08-30,MON-015,WH-EAST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 65, 'inventory': 62}"
2024-08-30,KEY-028,WH-WEST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 149, 'inventory': 146}"
2024-08-30,LAP-044,WH-CENTRAL,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-08-30,DOC-047,WH-EAST,SUP-C,336,reorder_point_triggered,"{'reorder_point': 65, 'inventory': 65}"
2024-08-31,KEY-024,WH-CENTRAL,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 211, 'inventory': 208}"
2024-09-01,KEY-025,WH-WEST,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 203, 'inventory': 202}"
2024-09-01,MIC-031,WH-WEST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 258, 'inventory': 256}"
2024-09-02,TAB-009,WH-EAST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 47, 'inventory': 40}"
2024-09-02,MON-019,WH-EAST,SUP-B,504,reorder_point_triggered,"{'reorder_point': 60, 'inventory': 51}"
2024-09-03,LAP-002,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-09-03,MON-017,WH-EAST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 101, 'inventory': 99}"
2024-09-03,KEY-026,WH-WEST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 161, 'inventory': 160}"
2024-09-03,MIC-033,WH-CENTRAL,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 185, 'inventory': 181}"
2024-09-03,MIC-036,WH-CENTRAL,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 159, 'inventory': 145}"
2024-09-03,USB-037,WH-CENTRAL,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 302, 'inventory': 298}"
2024-09-04,MIC-030,WH-CENTRAL,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 140, 'inventory': 139}"
2024-09-04,MIC-034,WH-WEST,SUP-C,1620,reorder_point_triggered,"{'reorder_point': 248, 'inventory': 245}"
2024-09-04,LAP-043,WH-EAST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 6}"
2024-09-05,LAP-007,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 18, 'inventory': 17}"
2024-09-05,TAB-010,WH-CENTRAL,SUP-B,300,reorder_point_triggered,"{'reorder_point': 68, 'inventory': 57}"
2024-09-05,TAB-011,WH-EAST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 87, 'inventory': 79}"
2024-09-05,KEY-022,WH-WEST,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 141, 'inventory': 133}"
2024-09-05,MIC-035,WH-WEST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 226, 'inventory': 222}"
2024-09-06,LAP-001,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-09-06,KEY-023,WH-WEST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 145, 'inventory': 142}"
2024-09-06,LAP-043,WH-CENTRAL,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-09-06,LAP-046,WH-CENTRAL,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-09-07,LAP-046,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-09-08,MIC-032,WH-WEST,SUP-C,1620,reorder_point_triggered,"{'reorder_point': 168, 'inventory': 168}"
2024-09-09,MIC-034,WH-CENTRAL,SUP-C,1620,reorder_point_triggered,"{'reorder_point': 248, 'inventory': 233}"
2024-09-09,USB-042,WH-CENTRAL,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 227, 'inventory': 222}"
2024-09-10,TAB-011,WH-CENTRAL,SUP-B,300,reorder_point_triggered,"{'reorder_point': 87, 'inventory': 81}"
2024-09-10,TAB-013,WH-EAST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 82, 'inventory': 75}"
2024-09-10,MON-017,WH-WEST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 101, 'inventory': 94}"
2024-09-10,LAP-046,WH-WEST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-09-11,LAP-005,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 12, 'inventory': 10}"
2024-09-11,MIC-036,WH-WEST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 159, 'inventory': 159}"
2024-09-11,LAP-045,WH-CENTRAL,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 5}"
2024-09-12,LAP-001,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 12}"
2024-09-12,LAP-003,WH-EAST,SUP-B,72,reorder_point_triggered,"{'reorder_point': 11, 'inventory': 9}"
2024-09-12,LAP-005,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 12, 'inventory': 11}"
2024-09-12,TAB-014,WH-EAST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 75}"
2024-09-12,MON-018,WH-EAST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 72, 'inventory': 65}"
2024-09-12,USB-039,WH-CENTRAL,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 246, 'inventory': 243}"
2024-09-13,MIC-029,WH-WEST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 265, 'inventory': 261}"
2024-09-13,MIC-030,WH-WEST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 140, 'inventory': 129}"
2024-09-13,LAP-044,WH-WEST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-09-15,MON-020,WH-WEST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 79}"
2024-09-15,DOC-048,WH-WEST,SUP-B,336,reorder_point_triggered,"{'reorder_point': 62, 'inventory': 62}"
2024-09-16,TAB-009,WH-CENTRAL,SUP-A,300,reorder_point_triggered,"{'reorder_point': 47, 'inventory': 44}"
2024-09-16,MON-019,WH-WEST,SUP-B,504,reorder_point_triggered,"{'reorder_point': 60, 'inventory': 58}"
2024-09-17,MON-016,WH-EAST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 93, 'inventory': 86}"
2024-09-18,TAB-013,WH-CENTRAL,SUP-A,300,reorder_point_triggered,"{'reorder_point': 82, 'inventory': 82}"
2024-09-18,MON-016,WH-WEST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 93, 'inventory': 90}"
2024-09-18,MON-020,WH-EAST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 75}"
2024-09-18,DOC-050,WH-WEST,SUP-B,336,reorder_point_triggered,"{'reorder_point': 69, 'inventory': 68}"
2024-09-19,LAP-003,WH-CENTRAL,SUP-B,72,reorder_point_triggered,"{'reorder_point': 11, 'inventory': 11}"
2024-09-19,LAP-006,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 13}"
2024-09-19,LAP-044,WH-EAST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-09-19,DOC-049,WH-WEST,SUP-B,336,reorder_point_triggered,"{'reorder_point': 70, 'inventory': 68}"
2024-09-20,LAP-007,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 18, 'inventory': 18}"
2024-09-20,TAB-010,WH-EAST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 68, 'inventory': 66}"
2024-09-20,KEY-022,WH-CENTRAL,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 141, 'inventory': 132}"
2024-09-20,MIC-032,WH-CENTRAL,SUP-C,1620,reorder_point_triggered,"{'reorder_point': 168, 'inventory': 165}"
2024-09-20,DOC-047,WH-WEST,SUP-C,336,reorder_point_triggered,"{'reorder_point': 65, 'inventory': 64}"
2024-09-21,TAB-012,WH-EAST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 54, 'inventory': 52}"
2024-09-23,MON-015,WH-WEST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 65, 'inventory': 64}"
2024-09-23,KEY-021,WH-WEST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 116, 'inventory': 111}"
2024-09-23,LAP-043,WH-WEST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-09-23,LAP-045,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-09-24,LAP-002,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-09-24,MON-018,WH-WEST,SUP-A,504,reorder_point_triggered,"{'reorder_point': 72, 'inventory': 67}"
2024-09-25,TAB-012,WH-CENTRAL,SUP-B,300,reorder_point_triggered,"{'reorder_point': 54, 'inventory': 54}"
2024-09-30,TAB-011,WH-WEST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 87, 'inventory': 86}"
2024-09-30,TAB-014,WH-CENTRAL,SUP-A,300,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 81}"
2024-10-01,LAP-004,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 13, 'inventory': 13}"
2024-10-02,LAP-008,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 10, 'inventory': 9}"
2024-10-02,LAP-043,WH-EAST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-10-03,LAP-002,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 12}"
2024-10-03,LAP-046,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 5}"
2024-10-04,LAP-006,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 13}"
2024-10-05,LAP-045,WH-CENTRAL,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-10-08,LAP-008,WH-EAST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 10, 'inventory': 10}"
2024-10-08,LAP-043,WH-CENTRAL,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 6}"
2024-10-09,LAP-004,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 13, 'inventory': 11}"
2024-10-09,KEY-027,WH-EAST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 159, 'inventory': 156}"
2024-10-09,KEY-028,WH-EAST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 149, 'inventory': 145}"
2024-10-09,MIC-031,WH-EAST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 258, 'inventory': 242}"
2024-10-11,KEY-023,WH-EAST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 145, 'inventory': 140}"
2024-10-11,MIC-036,WH-EAST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 159, 'inventory': 156}"
2024-10-11,LAP-044,WH-CENTRAL,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-10-11,LAP-046,WH-WEST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-10-12,LAP-045,WH-WEST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-10-14,MIC-029,WH-EAST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 265, 'inventory': 263}"
2024-10-15,LAP-001,WH-CENTRAL,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 13}"
2024-10-16,LAP-005,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 12, 'inventory': 12}"
2024-10-16,TAB-010,WH-WEST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 68, 'inventory': 60}"
2024-10-16,TAB-013,WH-WEST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 82, 'inventory': 81}"
2024-10-16,KEY-021,WH-EAST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 116, 'inventory': 96}"
2024-10-16,KEY-025,WH-EAST,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 203, 'inventory': 188}"
2024-10-16,MIC-030,WH-EAST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 140, 'inventory': 130}"
2024-10-16,LAP-045,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-10-17,TAB-011,WH-EAST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 87, 'inventory': 80}"
2024-10-17,MIC-035,WH-EAST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 226, 'inventory': 223}"
2024-10-18,LAP-004,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 13, 'inventory': 13}"
2024-10-18,KEY-024,WH-EAST,SUP-C,1350,reorder_point_triggered,"{'reorder_point': 211, 'inventory': 207}"
2024-10-18,KEY-026,WH-EAST,SUP-B,1350,reorder_point_triggered,"{'reorder_point': 161, 'inventory': 157}"
2024-10-18,MIC-034,WH-EAST,SUP-C,1620,reorder_point_triggered,"{'reorder_point': 248, 'inventory': 246}"
2024-10-20,MIC-033,WH-EAST,SUP-B,1620,reorder_point_triggered,"{'reorder_point': 185, 'inventory': 181}"
2024-10-22,LAP-044,WH-EAST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-10-23,LAP-003,WH-WEST,SUP-B,72,reorder_point_triggered,"{'reorder_point': 11, 'inventory': 10}"
2024-10-25,LAP-006,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 14, 'inventory': 14}"
2024-10-25,TAB-009,WH-EAST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 47, 'inventory': 39}"
2024-10-25,MON-017,WH-CENTRAL,SUP-A,504,reorder_point_triggered,"{'reorder_point': 101, 'inventory': 92}"
2024-10-26,MON-020,WH-CENTRAL,SUP-A,504,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 81}"
2024-10-26,LAP-046,WH-CENTRAL,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-10-28,LAP-003,WH-EAST,SUP-B,72,reorder_point_triggered,"{'reorder_point': 11, 'inventory': 10}"
2024-10-28,LAP-007,WH-WEST,SUP-A,72,reorder_point_triggered,"{'reorder_point': 18, 'inventory': 18}"
2024-10-28,TAB-010,WH-CENTRAL,SUP-B,300,reorder_point_triggered,"{'reorder_point': 68, 'inventory': 66}"
2024-10-28,DOC-048,WH-EAST,SUP-B,336,reorder_point_triggered,"{'reorder_point': 62, 'inventory': 57}"
2024-10-29,TAB-009,WH-WEST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 47, 'inventory': 47}"
2024-10-29,DOC-048,WH-CENTRAL,SUP-B,336,reorder_point_triggered,"{'reorder_point': 62, 'inventory': 60}"
2024-10-30,TAB-011,WH-CENTRAL,SUP-B,300,reorder_point_triggered,"{'reorder_point': 87, 'inventory': 82}"
2024-10-30,LAP-043,WH-EAST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-10-31,LAP-044,WH-WEST,SUP-A,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-10-31,DOC-050,WH-CENTRAL,SUP-B,336,reorder_point_triggered,"{'reorder_point': 69, 'inventory': 67}"
2024-11-01,MON-016,WH-CENTRAL,SUP-A,504,reorder_point_triggered,"{'reorder_point': 93, 'inventory': 90}"
2024-11-02,TAB-014,WH-EAST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 79}"
2024-11-02,TAB-014,WH-WEST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 81, 'inventory': 81}"
2024-11-03,LAP-046,WH-EAST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
2024-11-04,TAB-013,WH-EAST,SUP-A,300,reorder_point_triggered,"{'reorder_point': 82, 'inventory': 80}"
2024-11-04,LAP-045,WH-CENTRAL,SUP-B,18,reorder_point_triggered,"{'reorder_point': 7, 'inventory': 7}"
2024-11-05,MIC-032,WH-EAST,SUP-C,1620,reorder_point_triggered,"{'reorder_point': 168, 'inventory': 167}"
2024-11-06,USB-038,WH-EAST,SUP-C,3600,reorder_point_triggered,"{'reorder_point': 373, 'inventory': 365}"
2024-11-07,TAB-010,WH-EAST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 68, 'inventory': 60}"
2024-11-07,TAB-012,WH-WEST,SUP-B,300,reorder_point_triggered,"{'reorder_point': 54, 'inventory': 54}"
2024-11-07,MON-015,WH-CENTRAL,SUP-A,504,reorder_point_triggered,"{'reorder_point': 65, 'inventory': 60}"
2024-11-07,LAP-046,WH-WEST,SUP-B,18,reorder_point_triggered,"{'reorder_point': 6, 'inventory': 6}"
